t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376390.1546109,-2.478032299212312,7.777939668494969e-07,-1.6505820650146944e-05,-3.2646615141192767,-0.9395221299644161,117.9533303488392,1.2254,117.953
1787376390.2264216,-2.47803229911676,7.778028625977571e-07,-1.6507711224116073e-05,-3.2646610686486546,-0.9395220743064161,117.95333761767698,1.2254,117.953
1787376390.2968504,-2.478032299250348,7.777307453246121e-07,-1.6500906804679385e-05,-3.2646616705460962,-0.9395221364165218,117.95332755661244,1.2254,117.953
1787376390.4512198,-2.4780322992629586,7.777174803339437e-07,-1.6500903871250485e-05,-3.264660633155361,-0.9395220737646145,117.95334565453679,1.2254,117.953
1787376390.5277822,-2.47803229917204,7.777209707802383e-07,-1.6502402755085483e-05,-3.264662235953654,-0.9395221268455249,117.9533161603499,1.2254,117.953
1787376390.601616,-2.4780322992574946,7.777283838985346e-07,-1.6501503673961215e-05,-3.264663233163902,-0.9395221654290905,117.95329913075432,1.2254,117.953
1787376390.742075,-2.4780322992487975,7.777432197215344e-07,-1.6502297795845735e-05,-3.2646623952173464,-0.939522117955877,117.95331492144518,1.2254,117.953
1787376390.815702,-2.478032299154917,7.777502829360767e-07,-1.6503982605010962e-05,-3.264662871421504,-0.9395220960763395,117.95330510723518,1.2254,117.953
1787376390.9521108,-2.478032299143632,7.777679975475385e-07,-1.650500262372601e-05,-3.2646641564390313,-0.9395221611190175,117.95328260403394,1.2254,117.953
1787376391.02,-2.478032299226329,7.777785324562315e-07,-1.6504335270534364e-05,-3.2646633695689715,-0.9395220843915345,117.9532962756145,1.2254,117.953
1787376391.1633642,-2.478032299213416,7.777980121596178e-07,-1.650555440626271e-05,-3.2646635071785615,-0.9395221587558438,117.95329458878234,1.2254,117.953
1787376391.2330134,-2.478032299117867,7.778068894102777e-07,-1.650743883315608e-05,-3.264664690349109,-0.9395221221826744,117.95327209765775,1.2254,117.953
1787376391.3030012,-2.4780322992514594,7.777347534802088e-07,-1.650062870879934e-05,-3.2646651986489768,-0.9395221524122417,117.95326402961328,1.2254,117.953
1787376391.4526174,-2.4780322992640516,7.77721488891156e-07,-1.6500617065694844e-05,-3.2646647121795014,-0.9395221223372444,117.95327326552729,1.2254,117.953
1787376391.525943,-2.478032299173122,7.777249817007945e-07,-1.650211142692709e-05,-3.264666847333463,-0.9395221303709055,117.95323305757931,1.2254,117.953
1787376391.5975122,-2.4780322992585666,7.7773239645442e-07,-1.6501208474214156e-05,-3.2646667206630564,-0.9395221033347692,117.95323567266563,1.2254,117.953
1787376391.7368855,-2.478032299249851,7.777472303846197e-07,-1.650199444568513e-05,-3.2646666956343875,-0.9395221382410234,117.95323724548497,1.2254,117.953
1787376391.8107352,-2.478032299155963,7.777542910780396e-07,-1.650367499441737e-05,-3.2646665749642385,-0.9395220915161192,117.9532385159867,1.2254,117.953
1787376391.962374,-2.478032299144666,7.777719938136386e-07,-1.6504686767100294e-05,-3.2646678782543184,-0.9395221258713096,117.95321462564847,1.2254,117.953
1787376392.0326574,-2.4780322992273587,7.777825202476111e-07,-1.6504015656600765e-05,-3.26466765163456,-0.939522144181548,117.95322000528354,1.2254,117.953
1787376392.0992115,-2.4780322991322126,7.777909517391729e-07,-1.6505833354843475e-05,-3.2646679715621056,-0.9395221019243701,117.953213224962,1.2254,117.953
1787376392.243346,-2.478032299118893,7.778108395013728e-07,-1.650710660809249e-05,-3.2646683821068097,-0.9395221192205773,117.95320569735628,1.2254,117.953
1787376392.3117044,-2.4780322992007706,7.778222395124891e-07,-1.650656101097845e-05,-3.2646689023049666,-0.9395221563973079,117.95319733029378,1.2254,117.953
1787376392.4529498,-2.478032299255968,7.777368980340575e-07,-1.6500965209213886e-05,-3.2646690726110497,-0.9395221022038329,117.95319338595142,1.2254,117.953
1787376392.526407,-2.478032299167901,7.777364513907926e-07,-1.650237579385951e-05,-3.264669264174727,-0.939522105141074,117.95318995710056,1.2254,117.953
1787376392.597409,-2.478032299254442,7.77742400363227e-07,-1.6501438887919995e-05,-3.2646701494291768,-0.9395221060796072,117.95317394467018,1.2254,117.953
1787376392.7386577,-2.4780322992468418,7.777558425169486e-07,-1.65021873975746e-05,-3.2646687500592817,-0.9395221220017442,117.95320067603012,1.2254,117.953
1787376392.8098261,-2.478032299153353,7.77762418500955e-07,-1.650385344272666e-05,-3.264670287286702,-0.9395221234059732,117.95317136625759,1.2254,117.953
1787376392.954088,-2.478032299142694,7.777793473436414e-07,-1.6504840622110935e-05,-3.2646705708069237,-0.9395220972640536,117.95316651145326,1.2254,117.953
1787376393.0245821,-2.4780322992256427,7.777895606234076e-07,-1.6504158908831972e-05,-3.2646707275076623,-0.9395221390061023,117.95316470570029,1.2254,117.953
1787376393.096146,-2.478032299130719,7.777977189795055e-07,-1.6505966600481668e-05,-3.264669588931107,-0.9395220764161564,117.95318461700828,1.2254,117.953
1787376393.2414103,-2.478032299117762,7.778171570315578e-07,-1.6507222128480096e-05,-3.2646709942724272,-0.9395221176231395,117.95315877832311,1.2254,117.953
1787376393.318527,-2.478032299199786,7.778283719731308e-07,-1.6506668759188656e-05,-3.2646711568000053,-0.9395221517401037,117.95315694070554,1.2254,117.953
1787376393.4609706,-2.4780322992552173,7.777427312742255e-07,-1.6501058989888176e-05,-3.2646722670887227,-0.9395221598910746,117.9531367509497,1.2254,117.953
1787376393.5368607,-2.4780322991672414,7.77742166142083e-07,-1.6502463346110922e-05,-3.264671227660939,-0.9395220804235201,117.95315501761287,1.2254,117.953
1787376393.6147778,-2.4780322992538615,7.777480115077784e-07,-1.650152096005662e-05,-3.2646716706028656,-0.9395221443111322,117.95314780519624,1.2254,117.953
1787376393.692846,-2.478032299161688,7.777530378412674e-07,-1.650309540163102e-05,-3.2646718438609903,-0.9395221020734839,117.9531436874523,1.2254,117.953
1787376393.8402033,-2.478032299152951,7.777677861201188e-07,-1.6503919898761983e-05,-3.2646724019182214,-0.939522111474239,117.95313353279124,1.2254,117.953
1787376393.9150498,-2.4780322992366517,7.777771568490837e-07,-1.6503162822480966e-05,-3.264672789779028,-0.9395221527493585,117.95312752733781,1.2254,117.953
1787376393.9925287,-2.4780322991423755,7.777845926215676e-07,-1.6504898046210597e-05,-3.2646727551747308,-0.9395221412312681,117.95312833085859,1.2254,117.953
1787376394.1382847,-2.478032299130466,7.77802863094674e-07,-1.6506015479151826e-05,-3.2646721895208235,-0.9395220901030977,117.95313771329256,1.2254,117.953
1787376394.2179909,-2.478032299212916,7.778136037835028e-07,-1.6505395795546476e-05,-3.264673317640458,-0.9395221634116304,117.95311795825387,1.2254,117.953
1787376394.2981281,-2.4780322991175603,7.778222149842581e-07,-1.650726287769033e-05,-3.264673358385085,-0.9395221428202991,117.95311748449468,1.2254,117.953
1787376394.4463859,-2.4780322991548402,7.777600760386035e-07,-1.6502458766400925e-05,-3.2646723954247685,-0.939522086956829,117.9531341306772,1.2254,117.953
1787376394.5152814,-2.47803229925507,7.777476879906322e-07,-1.6501089030048853e-05,-3.2646738482613107,-0.9395221709033349,117.9531083700631,1.2254,117.953
1787376394.6618443,-2.4780322992537327,7.777529230798498e-07,-1.650154496892907e-05,-3.2646742211677604,-0.9395221172415751,117.95310073995995,1.2254,117.953
1787376394.7364156,-2.4780322991615673,7.777579293762255e-07,-1.6503116250359322e-05,-3.26467383773937,-0.9395221047507815,117.95310787486814,1.2254,117.953
1787376394.808516,-2.4780322992462738,7.777661526200887e-07,-1.6502277222392126e-05,-3.2646744602606312,-0.9395221591095634,117.95309748520634,1.2254,117.953
1787376394.9504144,-2.478032299236548,7.77781990695135e-07,-1.6503175289270774e-05,-3.2646748590508192,-0.9395221413652425,117.95309046778682,1.2254,117.953
1787376395.0230236,-2.4780322991422774,7.777894075924451e-07,-1.6504907518173877e-05,-3.2646749170183993,-0.9395220986395659,117.95308843304183,1.2254,117.953
1787376395.0970328,-2.4780322992252657,7.777995496860987e-07,-1.6504219187262517e-05,-3.2646753781449775,-0.9395221083491306,117.9530800224651,1.2254,117.953
1787376395.23766,-2.478032299212832,7.778183630031325e-07,-1.6505397383094728e-05,-3.2646752842187676,-0.9395221447507024,117.95308281240895,1.2254,117.953
1787376395.3101954,-2.4780322991174812,7.778269546304878e-07,-1.650726164053097e-05,-3.264674800546603,-0.9395220933323845,117.9530907008883,1.2254,117.953
1787376395.4558668,-2.478032299154771,7.777647781334368e-07,-1.6502452256015927e-05,-3.2646758861874625,-0.9395221635318577,117.95307173913567,1.2254,117.953
1787376395.5255303,-2.4780322992550015,7.777523777545089e-07,-1.6501080566724133e-05,-3.2646763969073898,-0.939522161890268,117.95306252382802,1.2254,117.953
1787376395.5978663,-2.478032299167036,7.777517785256718e-07,-1.6502479436805085e-05,-3.2646755171381305,-0.9395220872700328,117.95307783746597,1.2254,117.953
1787376395.7435231,-2.4780322991614976,7.777625856832495e-07,-1.650310152374959e-05,-3.2646766662809488,-0.9395221179246752,117.95305674124747,1.2254,117.953
1787376395.8186984,-2.4780322992462036,7.7777079769242e-07,-1.6502260721477677e-05,-3.264675787562354,-0.9395221375255639,117.95307394952123,1.2254,117.953
1787376395.9620748,-2.478032299236478,7.777866106321635e-07,-1.6503154988216266e-05,-3.264676858389298,-0.9395221630596765,117.9530542744837,1.2254,117.953
1787376396.031733,-2.4780322991422077,7.77794014027416e-07,-1.6504885027157957e-05,-3.2646770318301286,-0.9395221111403048,117.95305024489929,1.2254,117.953
1787376396.1039822,-2.4780322992251964,7.77804141254381e-07,-1.6504194888559226e-05,-3.2646767966597614,-0.9395221421358025,117.95305564801363,1.2254,117.953
1787376396.2538052,-2.478032299212766,7.778229251633796e-07,-1.650536931785289e-05,-3.264676890464438,-0.9395221532641699,117.95305387775541,1.2254,117.953
1787376396.3237443,-2.4780322991174173,7.778315021785085e-07,-1.6507231384098286e-05,-3.2646773581781616,-0.9395221154882146,117.9530443670029,1.2254,117.953
1787376396.3948452,-2.4780322991994708,7.77842642070794e-07,-1.650667005938403e-05,-3.2646774306994844,-0.9395221500720689,117.9530441377538,1.2254,117.953
1787376396.548867,-2.4780322992549424,7.777568807749156e-07,-1.6501045274174024e-05,-3.26467761039147,-0.9395221565474204,117.95304084585356,1.2254,117.953
1787376396.619745,-2.4780322991669754,7.777562719242178e-07,-1.65024426059536e-05,-3.264676994293338,-0.9395220944224115,117.9530512477289,1.2254,117.953
1787376396.7629836,-2.4780322991614345,7.777670605942511e-07,-1.650306193926942e-05,-3.2646774029111283,-0.9395221546803284,117.95304468483445,1.2254,117.953
1787376396.8377583,-2.478032299246139,7.777752628453853e-07,-1.650221997199668e-05,-3.264678051909021,-0.939522152597249,117.9530329540963,1.2254,117.953
1787376396.9113762,-2.4780322991527064,7.777817256947653e-07,-1.6503874196163796e-05,-3.264678260705775,-0.9395221083074848,117.95302819960123,1.2254,117.953
1787376397.0555518,-2.478032299142142,7.777984455833141e-07,-1.650484019462883e-05,-3.264678436871995,-0.9395221191704108,117.95302495022607,1.2254,117.953
1787376397.1240747,-2.478032299225131,7.778085606614956e-07,-1.6504148915850703e-05,-3.2646781680557635,-0.9395221488178173,117.95303096443004,1.2254,117.953
1787376397.1969817,-2.4780322991302453,7.778166248243856e-07,-1.6505945599288076e-05,-3.2646783248129223,-0.9395221081415798,117.95302710798958,1.2254,117.953
1787376397.345621,-2.478032299117356,7.778358796549443e-07,-1.650718105540667e-05,-3.2646789768003046,-0.9395221247029675,117.9530151729672,1.2254,117.953
1787376397.4202607,-2.4780322991994117,7.778470050987451e-07,-1.6506618490126472e-05,-3.264678204448591,-0.9395221456426595,117.95303042169022,1.2254,117.953
1787376397.5631132,-2.4780322992548847,7.777612177667815e-07,-1.6500991335908448e-05,-3.2646789293910308,-0.9395221583679554,117.95301714377545,1.2254,117.953
1787376397.6383464,-2.478032299166916,7.777605992638926e-07,-1.6502387569488786e-05,-3.2646787291395776,-0.9395221042721402,117.95301990501721,1.2254,117.953
1787376397.710212,-2.47803229925354,7.777663929542627e-07,-1.6501438651447966e-05,-3.264679405204095,-0.9395221593861676,117.95300851456359,1.2254,117.953
1787376397.8494496,-2.478032299246075,7.777795605744687e-07,-1.650216248095319e-05,-3.264679098506769,-0.9395221458203216,117.95301426181939,1.2254,117.953
