t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw,resid_m
1787538056.829,full,ok,-1.9314,0.0404,0.0267,0,-1.9487,0.0445,0.0284,-1.9487,0.0445,0.0284,-1.9314,0.0404,0.0267,0,0.0177,,,,-1.9500,0.0421,0.0287,0.5128
1787538056.993,full,ok,-1.9314,0.0404,0.0267,0,-1.9501,0.0441,0.0283,-1.9501,0.0441,0.0283,-1.9314,0.0404,0.0267,0,0.0190,,,,-1.9493,0.0439,0.0285,0.5085
1787538057.071,full,ok,-1.9314,0.0404,0.0267,0,-1.9501,0.0441,0.0283,-1.9501,0.0441,0.0283,-1.9314,0.0404,0.0267,0,0.0190,,,,-1.9493,0.0438,0.0285,0.5085
1787538057.239,full,ok,-1.9314,0.0404,0.0267,0,-1.9487,0.0445,0.0284,-1.9487,0.0445,0.0284,-1.9314,0.0404,0.0267,0,0.0177,,,,-1.9500,0.0441,0.0283,0.5128
1787538057.387,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9491,0.0444,0.0284,0.5053
1787538057.492,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9491,0.0445,0.0284,0.5053
1787538057.640,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9494,0.0434,0.0284,0.5053
1787538057.795,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9494,0.0434,0.0284,0.5053
1787538058.024,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0432,0.0284,0.5053
1787538058.203,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0432,0.0284,0.5053
1787538058.467,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0432,0.0284,0.5053
1787538058.562,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538058.727,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0433,0.0284,0.5053
1787538058.843,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538058.992,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538059.161,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538059.347,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0433,0.0284,0.5053
1787538059.456,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538059.661,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0433,0.0284,0.5053
1787538059.826,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0433,0.0284,0.5053
1787538059.944,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.101,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.221,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.387,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.530,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.692,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.841,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538060.941,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538061.054,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538061.230,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538061.395,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538061.479,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538061.732,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0433,0.0284,0.5053
1787538061.877,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.026,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.190,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.351,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.430,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.592,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.755,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.865,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538062.996,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538063.096,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538063.310,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538063.421,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538063.605,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538063.812,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.011,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.237,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.353,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.579,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.733,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538064.848,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538065.180,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538065.325,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538065.725,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538065.904,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.144,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.284,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.425,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.587,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.705,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538066.915,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.035,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.172,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.339,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.465,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.680,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538067.854,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538068.001,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538068.336,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538068.620,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538068.775,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538068.894,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.062,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.224,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.387,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.517,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.645,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.757,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538069.903,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.067,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.230,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.385,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.550,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.712,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538070.933,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.088,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.248,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.363,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.517,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.669,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.778,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538071.949,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.072,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.162,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.361,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.406,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.589,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.670,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.846,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538072.910,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.078,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.246,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.397,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.568,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.671,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538073.835,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.044,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.154,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.321,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.404,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.499,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.586,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.687,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.833,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538074.950,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.112,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.225,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.357,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.460,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.633,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.722,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538075.897,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538076.053,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538076.156,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
1787538076.230,full,ok,-1.9314,0.0404,0.0267,0,-1.9495,0.0434,0.0284,-1.9495,0.0434,0.0284,-1.9314,0.0404,0.0267,0,0.0183,,,,-1.9495,0.0434,0.0284,0.5053
